Wavelength	Pin 1	Pin 2	Pin 3	Pin 4	Pin 5	Pin 6	Pin 7	Pin 8	Pin 9	Pin 10	Pin 11	Pin 12	Pin 13	Pin 14	Pin 15	Pin 16	Pin 17	Pin 18	Pin 19	Pin 20	Pin 21	Pin 22	Pin 23	Pin 24	Pin 25	Pin 26	Pin 27	Pin 28	Pin 29	Pin 30	Pin 31	Pin 32	Pin 33	Pin 34	Pin 35	Pin 36	Pin 37	Pin 38	Pin 39	Pin 40	Pin 41	Pin 42	Pin 43	Pin 44	Pin 45	Pin 46	Pin 47	Pin 48	Pin 49	Pin 50	Pin 51	Pin 52	Pin 53	Pin 54	Pin 55	Pin 56	Pin 57	Pin 58	Pin 59	Pin 60
400.0	6.224093958735466E-4	6.836968241259456E-4	0.014438070356845856	0.014423423446714878	0.01408578921109438	0.01350827794522047	NaN	0.013084660284221172	0.013420692645013332	0.01333950087428093	0.013732662424445152	0.013705878518521786	0.013122045435011387	0.013447735458612442	0.01384190283715725	0.013795189559459686	0.013748222030699253	0.01389459427446127	0.013450222089886665	0.013354814611375332	0.013043473474681377	0.013836648315191269	0.013260544277727604	0.012681879103183746	0.013290133327245712	0.013019653968513012	0.013354644179344177	0.013364557176828384	0.01363973505795002	0.013625917956233025	0.013974067755043507	0.013726885430514812	0.013327348977327347	4.165931313764304E-4	0.013830509036779404	0.013603834435343742	0.013666718266904354	0.013586367480456829	0.013842989690601826	0.014334090054035187	0.014081006869673729	0.014154158532619476	0.014058375731110573	0.0141571881249547	0.013855098746716976	0.01386876031756401	0.014057014137506485	0.013113148510456085	0.013356612995266914	0.014577056281268597	0.014405427500605583	0.014471029862761497	0.014261073432862759	0.014008230529725552	0.014120729640126228	0.013846482150256634	0.013475346378982067	0.01347748190164566	0.013513890095055103	0.014248264953494072
412.0	0.07189077138900757	0.06900394707918167	0.120046466588974	0.11925125122070312	0.11119502037763596	0.11261757463216782	NaN	0.11009231209754944	0.10567815601825714	0.10046424716711044	0.10669828206300735	0.11077624559402466	0.1005948930978775	0.10317786037921906	0.10631343722343445	0.10351336002349854	0.10847499221563339	0.10369110852479935	0.10747676342725754	0.10296328365802765	0.10374437272548676	0.10796945542097092	0.10576856881380081	0.10240781307220459	0.10239733755588531	0.1037415936589241	0.10995250940322876	0.10880313813686371	0.10904845595359802	0.11025422811508179	0.10624267905950546	0.10284478217363358	0.1045035719871521	0.09059975296258926	0.10813235491514206	0.10374647378921509	0.10278346389532089	0.10499244183301926	0.1102927103638649	0.10473017394542694	0.11160995066165924	0.10779840499162674	0.10849324613809586	0.10763932764530182	0.111747607588768	0.10653837025165558	0.10172177851200104	0.1127614825963974	0.10423591732978821	0.11084689199924469	0.10993441194295883	0.10876903682947159	0.11174438148736954	0.10860095918178558	0.1045907735824585	0.10537019371986389	0.10873884707689285	0.10531680285930634	0.1097995787858963	0.10605186223983765
443.0	0.07383226603269577	0.07088400423526764	0.19894957542419434	0.19755497574806213	0.1916855424642563	0.1925872415304184	NaN	0.19113284349441528	0.18896697461605072	0.183444544672966	0.19064262509346008	0.19255508482456207	0.1845288723707199	0.18652059137821198	0.18938829004764557	0.18788862228393555	0.1901632696390152	0.18769945204257965	0.18909360468387604	0.18532060086727142	0.18638579547405243	0.18961390852928162	0.18867702782154083	0.185601145029068	0.18548859655857086	0.18657565116882324	0.19083522260189056	0.19072045385837555	0.19023840129375458	0.1914641112089157	0.18925534188747406	0.18813732266426086	0.18790356814861298	0.0920739695429802	0.1907290518283844	0.18652619421482086	0.18602202832698822	0.1876065880060196	0.19179804623126984	0.18805278837680817	0.1938137412071228	0.1915580779314041	0.1904546618461609	0.18970897793769836	0.19353242218494415	0.18797363340854645	0.186745285987854	0.19416311383247375	0.18794237077236176	0.19362391531467438	0.1919170320034027	0.19225792586803436	0.19312533736228943	0.19036495685577393	0.18829402327537537	0.18916688859462738	0.19063857197761536	0.18868273496627808	0.1915210336446762	0.19071640074253082
490.0	0.08328363299369812	0.07760551571846008	0.3369196653366089	0.3364596962928772	0.33618032932281494	0.33337315917015076	NaN	0.3323059678077698	0.33625513315200806	0.3318604826927185	0.3365107774734497	0.3352399468421936	0.33224302530288696	0.3351438045501709	0.3362433910369873	0.3364487886428833	0.3352895975112915	0.3338158428668976	0.3341044783592224	0.3333941698074341	0.3338056802749634	0.3348528742790222	0.3334028422832489	0.3336901366710663	0.33311620354652405	0.3333049714565277	0.3353487551212311	0.33386290073394775	0.33394935727119446	0.33340418338775635	0.3350149691104889	0.33467814326286316	0.33294403553009033	0.09760132431983948	0.33562999963760376	0.3333776295185089	0.33337026834487915	0.33236148953437805	0.3354686200618744	0.3361847400665283	0.3366215229034424	0.3357764780521393	0.33522292971611023	0.3347877264022827	0.3366580605506897	0.33468449115753174	0.33454328775405884	0.33420470356941223	0.3331194519996643	0.3374907076358795	0.33611375093460083	0.3364056944847107	0.3362725079059601	0.3343997597694397	0.33503445982933044	0.33531299233436584	0.3343562185764313	0.33517831563949585	0.33379143476486206	0.3347448408603668
510.0	0.11199530959129333	0.10490457713603973	0.43866586685180664	0.43806493282318115	0.4428243935108185	0.43946629762649536	NaN	0.4406903386116028	0.4454942047595978	0.44293686747550964	0.4442782700061798	0.44267287850379944	0.4428882598876953	0.4453503489494324	0.4461471736431122	0.44516444206237793	0.44329962134361267	0.44154903292655945	0.4425138831138611	0.444821298122406	0.4440077841281891	0.4429570436477661	0.44353535771369934	0.4452711343765259	0.444017231464386	0.44463711977005005	0.4446868598461151	0.44271713495254517	0.442012220621109	0.4396645724773407	0.4414927065372467	0.4403702914714813	0.44145286083221436	0.12060809135437012	0.44047003984451294	0.4406048357486725	0.441814661026001	0.4389372169971466	0.4408452808856964	0.4404638111591339	0.43983086943626404	0.44017305970191956	0.4402821660041809	0.4404081404209137	0.4422963559627533	0.4410528242588043	0.4403640627861023	0.4402674436569214	0.44178277254104614	0.44097498059272766	0.43857818841934204	0.4395749270915985	0.4391782581806183	0.4397584795951843	0.4403408169746399	0.44083234667778015	0.44096437096595764	0.44192829728126526	0.43967926502227783	0.4413220286369324
560.0	0.11760422587394714	0.11128906905651093	0.4518154561519623	0.4517340064048767	0.4541876018047333	0.4530363976955414	NaN	0.45435044169425964	0.45764613151550293	0.45465514063835144	0.457152396440506	0.45553192496299744	0.4556412994861603	0.4571983516216278	0.4583601653575897	0.45810309052467346	0.45690804719924927	0.45446136593818665	0.4565574824810028	0.45754000544548035	0.45705538988113403	0.4561309814453125	0.45711588859558105	0.45718881487846375	0.4571658670902252	0.45757949352264404	0.45769718289375305	0.45622459053993225	0.4549752473831177	0.45374596118927	0.45539677143096924	0.4546887278556824	0.4541585445404053	0.12329085171222687	0.4539918601512909	0.45366647839546204	0.4550323486328125	0.45260417461395264	0.45502007007598877	0.45517703890800476	0.4535180628299713	0.45313870906829834	0.45439377427101135	0.4538215100765228	0.4551408290863037	0.4539133310317993	0.45369192957878113	0.4551927447319031	0.45579642057418823	0.45462602376937866	0.452391117811203	0.452239066362381	0.4533349573612213	0.45389968156814575	0.4546550214290619	0.4551045000553131	0.45474445819854736	0.4564586579799652	0.4542168378829956	0.4540424048900604
620.0	0.11309010535478592	0.11109244078397751	0.4362447261810303	0.43453776836395264	0.4348229467868805	0.43919387459754944	NaN	0.44069424271583557	0.44313767552375793	0.4426841139793396	0.44259336590766907	0.44176408648490906	0.4422009289264679	0.4436224400997162	0.4436407685279846	0.443633496761322	0.44232237339019775	0.4430076479911804	0.44276633858680725	0.44231897592544556	0.44327211380004883	0.44272279739379883	0.4428548514842987	0.4437482953071594	0.44335508346557617	0.4430322051048279	0.44347941875457764	0.4416348338127136	0.44192200899124146	0.4437706470489502	0.4429110288619995	0.4444624185562134	0.4442174732685089	0.12039558589458466	0.4428058862686157	0.44222763180732727	0.4428858458995819	0.44250091910362244	0.4430411756038666	0.4422000050544739	0.4440160393714905	0.44253405928611755	0.44365280866622925	0.4415152072906494	0.4431845247745514	0.4412691593170166	0.4439987242221832	0.44402310252189636	0.44468823075294495	0.4420561194419861	0.4419356882572174	0.44320228695869446	0.443359911441803	0.4435065686702728	0.44313356280326843	0.4436693787574768	0.4440053105354309	0.4447575807571411	0.4434107840061188	0.4432184398174286
665.0	0.0398569330573082	0.03868090733885765	0.32965999841690063	0.33061423897743225	0.32806509733200073	0.32132023572921753	NaN	0.3176272213459015	0.31934264302253723	0.31649476289749146	0.32119786739349365	0.32097139954566956	0.31594642996788025	0.31799086928367615	0.3200792670249939	0.32001253962516785	0.3205500543117523	0.319982647895813	0.3184370696544647	0.3172733187675476	0.3158174157142639	0.3199866712093353	0.3166327476501465	0.3142227828502655	0.3163949251174927	0.3158574104309082	0.31866151094436646	0.3190605640411377	0.32007208466529846	0.31890669465065	0.320906400680542	0.31924036145210266	0.31709548830986023	0.03451994061470032	0.32169708609580994	0.31956663727760315	0.3188011348247528	0.31893405318260193	0.3213697671890259	0.32365697622299194	0.3230173587799072	0.3232782483100891	0.3215703070163727	0.32321837544441223	0.32242563366889954	0.3218376636505127	0.32086479663848877	0.31763145327568054	0.31595730781555176	0.3256274461746216	0.3250736892223358	0.32452261447906494	0.3235311806201935	0.321000874042511	0.32156482338905334	0.3208158314228058	0.3184760510921478	0.31842201948165894	0.3186938166618347	0.321906715631485
674.0	0.025359932333230972	0.02423890121281147	0.28257471323013306	0.28275492787361145	0.28056666254997253	0.2749265730381012	NaN	0.2716952860355377	0.2737293839454651	0.2713756859302521	0.2753705382347107	0.2749137878417969	0.2705516219139099	0.27247023582458496	0.2748957574367523	0.27525389194488525	0.2748701572418213	0.2751576602458954	0.2727406322956085	0.2723405957221985	0.27049025893211365	0.27426740527153015	0.27137255668640137	0.2691325843334198	0.2708594501018524	0.2701365053653717	0.2723052501678467	0.2730288505554199	0.27389517426490784	0.2728894054889679	0.27595648169517517	0.2746707797050476	0.2716580033302307	0.021481823176145554	0.2760038375854492	0.2741302251815796	0.2739543914794922	0.2735034227371216	0.2757704555988312	0.27850475907325745	0.27749890089035034	0.27787595987319946	0.2762030065059662	0.27712681889533997	0.2765617370605469	0.27618616819381714	0.2761698365211487	0.2717284858226776	0.27091339230537415	0.2802044451236725	0.27931541204452515	0.2794692814350128	0.27775102853775024	0.2754441201686859	0.2762773334980011	0.27536821365356445	0.2726897895336151	0.2732871174812317	0.2728002667427063	0.27646586298942566
681.0	0.024410773068666458	0.023462193086743355	0.27521729469299316	0.2755167782306671	0.27323585748672485	0.267793744802475	NaN	0.26437127590179443	0.2670357823371887	0.2645672559738159	0.2685728669166565	0.26771456003189087	0.26408636569976807	0.26580190658569336	0.26839110255241394	0.2682674527168274	0.2679356336593628	0.2677967846393585	0.26586610078811646	0.26547133922576904	0.2639155089855194	0.26750946044921875	0.26467588543891907	0.2620921730995178	0.264415442943573	0.26342713832855225	0.2657304108142853	0.2659306526184082	0.2667831778526306	0.2661387026309967	0.26896148920059204	0.2677169144153595	0.2650282084941864	0.02086555026471615	0.2690486013889313	0.2670246362686157	0.2668566405773163	0.26658323407173157	0.26896724104881287	0.2715080976486206	0.27016857266426086	0.2709738314151764	0.26927897334098816	0.27030643820762634	0.2697509527206421	0.2691136598587036	0.26914843916893005	0.26484018564224243	0.26426514983177185	0.2732878029346466	0.27243998646736145	0.27240318059921265	0.2709404230117798	0.26878535747528076	0.26958268880844116	0.26853352785110474	0.26572132110595703	0.26638907194137573	0.26582902669906616	0.26941388845443726
