Wavelength	Pin 1	Pin 2	Pin 3	Pin 4	Pin 5	Pin 6	Pin 7	Pin 8	Pin 9	Pin 10	Pin 11	Pin 12	Pin 13	Pin 14	Pin 15	Pin 16	Pin 17	Pin 18	Pin 19	Pin 20	Pin 21	Pin 22	Pin 23	Pin 24	Pin 25	Pin 26	Pin 27	Pin 28	Pin 29	Pin 30	Pin 31	Pin 32	Pin 33	Pin 34	Pin 35	Pin 36	Pin 37	Pin 38	Pin 39	Pin 40	Pin 41	Pin 42	Pin 43	Pin 44	Pin 45	Pin 46	Pin 47	Pin 48	Pin 49	Pin 50	Pin 51	Pin 52	Pin 53	Pin 54	Pin 55	Pin 56	Pin 57	Pin 58	Pin 59	Pin 60
400.0	6.260772934183478E-4	7.336848648265004E-4	7.925571990199387E-4	NaN	5.993879167363048E-4	6.69922970701009E-4	6.068107904866338E-4	9.581813355907798E-4	NaN	7.555860211141407E-4	8.227165671996772E-4	9.581418125890195E-4	NaN	NaN	9.077917784452438E-4	7.186654838733375E-4	5.60631335247308E-4	5.367815610952675E-4	6.220333161763847E-4	7.888618274591863E-4	6.397907854989171E-4	8.295562583953142E-4	6.93661451805383E-4	6.28763169515878E-4	0.0010284462478011847	5.741582135669887E-4	7.436711457557976E-4	6.7946343915537E-4	6.928095826879144E-4	9.12644318304956E-4	5.794321768917143E-4	3.9963581366464496E-4	4.8809865256771445E-4	2.76433362159878E-4	3.972645499743521E-4	7.463981746695936E-4	7.019622717052698E-4	8.26530100312084E-4	7.351969252340496E-4	6.334753707051277E-4	9.09617985598743E-4	8.126212633214891E-4	8.619166328571737E-4	5.249474779702723E-4	7.066232501529157E-4	6.060315645299852E-4	4.8070625052787364E-4	4.315542755648494E-4	8.809490827843547E-4	6.903497269377112E-4	6.186088430695236E-4	8.893295307643712E-4	6.945238565094769E-4	8.025870774872601E-4	5.224112537689507E-4	7.184914429672062E-4	7.587312720716E-4	3.0918410629965365E-4	8.03614326287061E-4	7.513370946981013E-4
412.0	0.043810609728097916	0.04176784306764603	0.0426420234143734	NaN	0.04333042353391647	0.04672595113515854	0.04586397856473923	0.042351190000772476	NaN	0.045079708099365234	0.043354202061891556	0.0408475361764431	NaN	NaN	0.04059566929936409	0.047977883368730545	0.05020672827959061	0.05108845978975296	0.043499648571014404	0.04405238479375839	0.04601883515715599	0.043043702840805054	0.04591284692287445	0.04373949393630028	0.04334636032581329	0.04446883499622345	0.05083533748984337	0.051177069544792175	0.04547373577952385	0.042244330048561096	0.051460377871990204	0.05389311909675598	0.05653122812509537	0.054018519818782806	0.04885720834136009	0.05110078677535057	0.05178079381585121	0.04963625594973564	0.0455394946038723	0.047510627657175064	0.04080914333462715	0.04474884644150734	0.049339357763528824	0.050866831094026566	0.046928439289331436	0.0490540936589241	0.05334636569023132	0.05402892827987671	0.05049692839384079	0.04845840483903885	0.04937329888343811	0.05066002160310745	0.04480023309588432	0.04900519922375679	0.051606278866529465	0.049352873116731644	0.046090420335531235	0.054241664707660675	0.05230957269668579	0.04968555271625519
443.0	0.047305576503276825	0.047510214149951935	0.047236040234565735	NaN	0.04602951928973198	0.04844705015420914	0.04703328013420105	0.04657554626464844	NaN	0.04908611625432968	0.04636897146701813	0.04462201148271561	NaN	NaN	0.04361340031027794	0.04985656589269638	0.05106045678257942	0.052492689341306686	0.0451962910592556	0.045850515365600586	0.04734557494521141	0.044311296194791794	0.04790378361940384	0.04602232575416565	0.04688519611954689	0.047835495322942734	0.05173904076218605	0.05258982628583908	0.04776790365576744	0.0460895374417305	0.05397380515933037	0.054497331380844116	0.055242471396923065	0.05451684445142746	0.05022529885172844	0.0514114685356617	0.05305054038763046	0.05163556709885597	0.04899391531944275	0.04969045892357826	0.04468389227986336	0.04780588671565056	0.05036601424217224	0.052302878350019455	0.04868387058377266	0.050717320293188095	0.0543166808784008	0.05473984405398369	0.051282890141010284	0.049538467079401016	0.04973108321428299	0.050468575209379196	0.047057632356882095	0.05153355747461319	0.05392402037978172	0.051909442991018295	0.048345211893320084	0.05433109775185585	0.054194629192352295	0.0534537211060524
490.0	0.059938833117485046	0.05857525393366814	0.06127534061670303	NaN	0.05648188665509224	0.05425439402461052	0.0539981909096241	0.05911511182785034	NaN	0.05736449360847473	0.05720334127545357	0.052992451936006546	NaN	NaN	0.05211938917636871	0.05459076911211014	0.05568625032901764	0.0585094578564167	0.05176086723804474	0.05354008451104164	0.0553254559636116	0.0540599450469017	0.05426834151148796	0.053099919110536575	0.05368554964661598	0.054105643182992935	0.05582474172115326	0.05546587333083153	0.053724825382232666	0.05480308085680008	0.05705920606851578	0.056458864361047745	0.056789055466651917	0.05655404552817345	0.05398530513048172	0.05534844473004341	0.05814235657453537	0.05755265802145004	0.05737149342894554	0.054956719279289246	0.05396650731563568	0.05441941320896149	0.055227141827344894	0.056259188801050186	0.054928988218307495	0.05635299161076546	0.058478694409132004	0.05884108692407608	0.05566773563623428	0.0543564073741436	0.05370255559682846	0.05549299344420433	0.05470709130167961	0.05612526088953018	0.05525796115398407	0.055564217269420624	0.054681725800037384	0.05826009064912796	0.058406975120306015	0.05689463019371033
510.0	0.08353250473737717	0.0834556296467781	0.08719783276319504	NaN	0.08029649406671524	0.07721829414367676	0.07678359001874924	0.08496031910181046	NaN	0.08130433410406113	0.08222946524620056	0.0762031301856041	NaN	NaN	0.07565809041261673	0.07771863043308258	0.07808811962604523	0.0795939490199089	0.07475920766592026	0.07658639550209045	0.07774081826210022	0.07810452580451965	0.07636846601963043	0.0765308141708374	0.07739695906639099	0.07618770003318787	0.07798928022384644	0.077390655875206	0.07670959830284119	0.0784619078040123	0.07783225178718567	0.0748765841126442	0.07524086534976959	0.0759764164686203	0.07485432922840118	0.07671621441841125	0.078756183385849	0.0799933522939682	0.08051915466785431	0.07683667540550232	0.07770168781280518	0.07747578620910645	0.07806213200092316	0.07654041796922684	0.07682149857282639	0.07785787433385849	0.07874258607625961	0.07888960838317871	0.07677534222602844	0.07577487826347351	0.0745115578174591	0.07701526582241058	0.07780194282531738	0.07957515865564346	0.0770379826426506	0.07712632417678833	0.07700817286968231	0.07886535674333572	0.08015579730272293	0.0789439007639885
560.0	0.08440407365560532	0.08362886309623718	0.08660607784986496	NaN	0.08186907321214676	0.07833102345466614	0.07744106650352478	0.08555769920349121	NaN	0.08297193795442581	0.08213982731103897	0.07792879641056061	NaN	NaN	0.07932909578084946	0.07966522127389908	0.08019052445888519	0.08177387714385986	0.0757293626666069	0.07846347242593765	0.07928446680307388	0.07878544181585312	0.07816839963197708	0.07815505564212799	0.0782107561826706	0.0775306299328804	0.07977104932069778	0.07989463955163956	0.07902535051107407	0.07927341759204865	0.08095361292362213	0.07913494110107422	0.08061214536428452	0.07988002151250839	0.07679800689220428	0.0783626064658165	0.08244939893484116	0.08259125053882599	0.08492206037044525	0.07867775112390518	0.08098030090332031	0.0796072855591774	0.07952100783586502	0.0798121839761734	0.07906869053840637	0.08109328895807266	0.08132386207580566	0.08261691778898239	0.08064698427915573	0.07945621758699417	0.07682166993618011	0.08015427738428116	0.07989321649074554	0.08112425357103348	0.07889824360609055	0.07918676733970642	0.07845797389745712	0.08222798258066177	0.08297296613454819	0.0815846249461174
620.0	0.07334959506988525	0.07236199826002121	0.07423713803291321	NaN	0.07115555554628372	0.06533759832382202	0.06622959673404694	0.07323115319013596	NaN	0.06998150050640106	0.06993687897920609	0.06597083806991577	NaN	NaN	0.06790180504322052	0.06951382011175156	0.06939373165369034	0.07076794654130936	0.06605935841798782	0.06856384873390198	0.06695510447025299	0.06748012453317642	0.06537193804979324	0.06645947694778442	0.06611935049295425	0.06570827215909958	0.06809885054826736	0.06780310720205307	0.06644170731306076	0.06720157712697983	0.07034701853990555	0.0712953582406044	0.07399464398622513	0.07012848556041718	0.0664142519235611	0.0666375458240509	0.07266972213983536	0.07295548915863037	0.07792689651250839	0.06652654707431793	0.07000274211168289	0.06795993447303772	0.06793049722909927	0.06796473264694214	0.06827174872159958	0.07020902633666992	0.07293955236673355	0.0760345533490181	0.07210471481084824	0.06981579214334488	0.06477063149213791	0.06817606836557388	0.06962674856185913	0.06982869654893875	0.0664120689034462	0.06774134188890457	0.06706209480762482	0.07162851095199585	0.07220109552145004	0.07110017538070679
665.0	0.02472524531185627	0.024718213826417923	0.025693073868751526	NaN	0.025053178891539574	0.02352091670036316	0.022967876866459846	0.025864938274025917	NaN	0.024444716051220894	0.024541934952139854	0.023703962564468384	NaN	NaN	0.025463752448558807	0.024558577686548233	0.024220190942287445	0.023493096232414246	0.023399371653795242	0.024398403242230415	0.023448392748832703	0.023858390748500824	0.0228426530957222	0.023876620456576347	0.023530224338173866	0.022410890087485313	0.02374802529811859	0.023631077259778976	0.02420666627585888	0.023953061550855637	0.023470386862754822	0.02240448258817196	0.023767465725541115	0.023070866242051125	0.022147463634610176	0.022587012499570847	0.02388303168118	0.024837663397192955	0.028217917308211327	0.023147620260715485	0.02544054202735424	0.02433907613158226	0.023486025631427765	0.022756729274988174	0.023854702711105347	0.0242675319314003	0.023451223969459534	0.02420905791223049	0.023994890972971916	0.02365333028137684	0.02204838953912258	0.023406360298395157	0.024481795728206635	0.024583682417869568	0.022701282054185867	0.023313332349061966	0.02325582690536976	0.023858029395341873	0.024115245789289474	0.024047687649726868
674.0	0.015548587776720524	0.015510104596614838	0.016103319823741913	NaN	0.015388540923595428	0.01434087473899126	0.014236010611057281	0.016350360587239265	NaN	0.015190694481134415	0.015263655222952366	0.015032036229968071	NaN	NaN	0.015675246715545654	0.014672472141683102	0.014674259349703789	0.014365854673087597	0.014494320377707481	0.014871422201395035	0.01448055263608694	0.015141801908612251	0.013955353759229183	0.014769216999411583	0.01470335852354765	0.014268114231526852	0.014592336490750313	0.01454155519604683	0.014889320358633995	0.014553689397871494	0.014582240954041481	0.013804545626044273	0.014799085445702076	0.014120307750999928	0.013721855357289314	0.013984196819365025	0.014721195213496685	0.015354715287685394	0.016935106366872787	0.01379131618887186	0.01589163951575756	0.015180319547653198	0.014498920179903507	0.013433058746159077	0.014542355202138424	0.014759519137442112	0.014390859752893448	0.014757257886230946	0.014719856902956963	0.014692047610878944	0.013552865013480186	0.014398944564163685	0.015035262331366539	0.014930161647498608	0.01403641514480114	0.014205273240804672	0.014640610665082932	0.0145839499309659	0.015088195912539959	0.015334912575781345
681.0	0.015139874070882797	0.014935334213078022	0.015601051971316338	NaN	0.015306816436350346	0.014009756967425346	0.013581212610006332	0.01572004333138466	NaN	0.014136009849607944	0.01495895255357027	0.014352585189044476	NaN	NaN	0.0149899423122406	0.01444400567561388	0.014187860302627087	0.013682948425412178	0.013924571685492992	0.014365614391863346	0.01382539700716734	0.014582226984202862	0.01334335282444954	0.014187628403306007	0.01433415338397026	0.013735788874328136	0.014442778192460537	0.013808895833790302	0.014702493324875832	0.014119725674390793	0.013535073958337307	0.013306248001754284	0.014157144352793694	0.0136021813377738	0.012951182201504707	0.013665802776813507	0.014536745846271515	0.0149940624833107	0.016456106677651405	0.013915740884840488	0.015135218389332294	0.01486737746745348	0.014238763600587845	0.013205942697823048	0.014369023032486439	0.014465580694377422	0.01416032388806343	0.014124555513262749	0.014502091333270073	0.014109961688518524	0.012896168977022171	0.01440424844622612	0.014182958751916885	0.014973579905927181	0.01307318452745676	0.013429222628474236	0.013776348903775215	0.014216316863894463	0.014067371375858784	0.01482637319713831
