Wavelength	Pin 1	Pin 2	Pin 3	Pin 4	Pin 5	Pin 6	Pin 7	Pin 8	Pin 9	Pin 10	Pin 11	Pin 12	Pin 13	Pin 14	Pin 15	Pin 16	Pin 17	Pin 18	Pin 19	Pin 20	Pin 21	Pin 22	Pin 23	Pin 24	Pin 25	Pin 26	Pin 27	Pin 28	Pin 29	Pin 30	Pin 31	Pin 32	Pin 33	Pin 34	Pin 35	Pin 36	Pin 37	Pin 38	Pin 39	Pin 40	Pin 41	Pin 42	Pin 43	Pin 44	Pin 45	Pin 46	Pin 47	Pin 48	Pin 49	Pin 50	Pin 51	Pin 52	Pin 53	Pin 54	Pin 55	Pin 56	Pin 57	Pin 58	Pin 59	Pin 60	Pin 61	Pin 62	Pin 63	Pin 64	Pin 65	Pin 66	Pin 67	Pin 68	Pin 69	Pin 70	Pin 71	Pin 72	Pin 73	Pin 74	Pin 75	Pin 76	Pin 77	Pin 78	Pin 79
709.0	0.0018665508832782507	0.001525837928056717	0.004500133916735649	0.0017778404289856553	0.0011097550159320235	0.0013865848304703832	-2.163568278774619E-4	8.54821759276092E-4	2.9749461100436747E-4	7.157139480113983E-4	6.098790909163654E-4	2.482145500835031E-4	5.453851190395653E-4	0.0027798116207122803	5.065357545390725E-4	0.0016387272626161575	1.4807013212703168E-4	0.0012599576730281115	0.0017972799250856042	0.0023068368900567293	0.001803949591703713	0.001800395897589624	0.0026857133489102125	0.0021422302816063166	0.00239812140353024	0.0018651498248800635	0.0014555909438058734	0.0018931895028799772	9.219850180670619E-4	0.002706848317757249	0.0031680010724812746	0.002729706233367324	0.001596093294210732	0.0018825836014002562	0.0020935095380991697	0.001088369870558381	0.0016710113268345594	0.00236032553948462	0.0020653344690799713	0.002263858215883374	0.00208718772046268	0.0012473074020817876	0.0011888082372024655	0.001399154425598681	0.0024564098566770554	0.0024837651289999485	0.0020458076614886522	0.002309925388544798	0.0015618299366906285	0.001556041301228106	0.0013481597416102886	9.685414843261242E-4	0.0018930808873847127	0.0012153477873653173	0.001671539037488401	0.0018195052398368716	0.0021176000591367483	0.0020166451577097178	0.0010556393535807729	0.0023909651208668947	0.002639172365888953	0.003404114628210664	0.0039331940934062	0.004039608873426914	0.0034738711547106504	0.004654496908187866	0.00223542470484972	0.0041819121688604355	0.003928744699805975	0.0018279310315847397	0.002888118615373969	0.004541442263871431	0.004530836828052998	0.002523762406781316	0.005653036292642355	0.0018248454434797168	0.0016609248705208302	0.0014600647846236825	0.0010222418932244182
754.0	-2.0539590332191437E-4	-2.2801787417847663E-4	9.854831732809544E-4	1.526841224404052E-4	5.0824721256503835E-5	7.2963384809554555E-6	-0.0010699386475607753	-4.993317361368099E-6	-9.728691657073796E-4	-4.1025367681868374E-4	-5.79794985242188E-4	-5.565666360780597E-4	-6.757144001312554E-4	8.714450523257256E-4	-5.379327340051532E-4	6.952522380743176E-5	-0.0010758189018815756	-2.6098277885466814E-4	2.97096383292228E-4	5.962821887806058E-4	3.4850556403398514E-4	2.1004262089263648E-4	5.930837942287326E-4	4.232629435136914E-4	7.743185851722956E-4	3.833667142316699E-4	1.557485811645165E-4	2.7424126164987683E-4	-5.362528027035296E-4	9.055993723450229E-5	9.786301525309682E-4	9.251681040041149E-4	2.5925401132553816E-4	3.321901895105839E-4	3.819785197265446E-4	-5.613700704998337E-5	5.755351594416425E-6	4.960746155120432E-4	4.5412947656586766E-4	5.394187173806131E-4	4.2921974090859294E-4	1.9903157954104245E-4	-1.524992985650897E-4	8.9418799689156E-6	4.7192731290124357E-4	6.639952771365643E-4	6.320186657831073E-4	5.470513715408742E-4	1.7090099572669715E-4	7.330297376029193E-5	2.529601042624563E-4	-1.6941628928179853E-5	3.627704572863877E-4	2.7892086654901505E-4	2.6419974165037274E-4	7.750460645183921E-4	9.33785573579371E-4	7.852063863538206E-4	1.330354280071333E-4	8.135703974403441E-4	9.458965505473316E-4	0.0010453051654621959	0.0014037883374840021	0.0014296771259978414	0.0012960945023223758	0.0015914886025711894	9.503148030489683E-4	0.001514337956905365	0.001454726210795343	6.169745465740561E-4	9.736457141116261E-4	0.0019373520044609904	0.0019266980234533548	8.35514918435365E-4	0.0026874493341892958	2.8777544503100216E-4	2.9228138737380505E-4	1.6609099475317635E-5	-3.0529286595992744E-4
760.0	0.0034417493734508753	0.002972662914544344	0.0032032278832048178	0.0030939870048314333	0.0030775985214859247	0.0032954146154224873	0.0023235951084643602	0.0030380855314433575	0.0025314560625702143	0.0020793138537555933	0.002309186616912484	0.0030705470126122236	0.0025257582310587168	0.002590032061561942	0.002466777339577675	0.0021696214098483324	0.0022057644091546535	0.00194259372074157	0.0020661824382841587	0.0022040996700525284	0.001911083934828639	0.001993774203583598	0.0019290479831397533	0.0021332770120352507	0.0021057999692857265	0.0021222128998488188	0.0018523626495152712	0.002011143369600177	0.0021847321186214685	0.0018306606216356158	0.00202957889996469	0.0019087205873802304	0.0019083661027252674	0.0020451152231544256	0.0017887615831568837	0.0020593362860381603	0.0019626030698418617	0.0021438435651361942	0.0018182770581915975	0.0020219897851347923	0.0018262879457324743	0.002094021998345852	0.0022746415343135595	0.0019751295913010836	0.0021018804982304573	0.0020993677899241447	0.002079731784760952	0.0022438918240368366	0.002102551981806755	0.00209438381716609	0.0021853309590369463	0.0023312231060117483	0.0025419825688004494	0.002635704819113016	0.0025543803349137306	0.0028459448367357254	0.002854651305824518	0.0029738633893430233	0.002812889637425542	0.0032710551749914885	0.002683742204681039	0.002600301755592227	0.0024033656809479	0.002218287205323577	0.002445850521326065	0.00192270427942276	0.002181250136345625	0.0022874213755130768	0.002002874156460166	0.0016038200119510293	0.00203130510635674	0.0024022930301725864	0.002128389896824956	0.0018635569140315056	0.002783926436677575	0.0019999011419713497	0.0019058341858908534	0.0022049606777727604	0.0020310040563344955
764.0	-0.01836341619491577	-0.018077753484249115	-0.018832478672266006	-0.017915036529302597	-0.017479777336120605	-0.0177172664552927	-0.017948254942893982	-0.018325775861740112	-0.018756607547402382	-0.01872001215815544	-0.017507145181298256	-0.018852097913622856	-0.017999202013015747	-0.01646600291132927	-0.017380688339471817	-0.017264803871512413	-0.018137574195861816	-0.017246050760149956	-0.01656310074031353	-0.016194140538573265	-0.01654253527522087	-0.01673542708158493	-0.01614505611360073	-0.016477251425385475	-0.015577239915728569	-0.015723051503300667	-0.01565035805106163	-0.01640179567039013	-0.01747024431824684	-0.01647345907986164	-0.015819981694221497	-0.01586735248565674	-0.015653830021619797	-0.015423163771629333	-0.016109641641378403	-0.016592204570770264	-0.015777943655848503	-0.015368171036243439	-0.015488664619624615	-0.015363278798758984	-0.01552893128246069	-0.01640358194708824	-0.016524827107787132	-0.016047928482294083	-0.015479832887649536	-0.01604854315519333	-0.016765911132097244	-0.016525154933333397	-0.01637013629078865	-0.01636796072125435	-0.015848027542233467	-0.016908062621951103	-0.017101524397730827	-0.016935748979449272	-0.016623597592115402	-0.017335202544927597	-0.016049863770604134	-0.01605299860239029	-0.017584413290023804	-0.017687702551484108	-0.01655612140893936	-0.016186533495783806	-0.0159806776791811	-0.016924073919653893	-0.0156612116843462	-0.01611831970512867	-0.01580735296010971	-0.016559075564146042	-0.015382262878119946	-0.01528771873563528	-0.015779318287968636	-0.01542351208627224	-0.015565171837806702	-0.01544215064495802	-0.01553424447774887	-0.015552203170955181	-0.01605702005326748	-0.01610618829727173	-0.01676751859486103
767.0	-0.011730899102985859	-0.01185677945613861	-0.01221319381147623	-0.011572763323783875	-0.011527502909302711	-0.011385973542928696	-0.011725671589374542	-0.011847914196550846	-0.012032979167997837	-0.012200457975268364	-0.011267921887338161	-0.012198900803923607	-0.01163294818252325	-0.010867077857255936	-0.011544366367161274	-0.011446705088019371	-0.011849760077893734	-0.011104459874331951	-0.010883728042244911	-0.010438855737447739	-0.010582637041807175	-0.011217626743018627	-0.0104442173615098	-0.010440540499985218	-0.010092264041304588	-0.010445819236338139	-0.01020193099975586	-0.01054363138973713	-0.01132161170244217	-0.010772844776511192	-0.009976567700505257	-0.010472350753843784	-0.010113948956131935	-0.010317451320588589	-0.01036396250128746	-0.010620951652526855	-0.010141856037080288	-0.01020763535052538	-0.00976814515888691	-0.010308037512004375	-0.010020325891673565	-0.01073630340397358	-0.010763810016214848	-0.01045351754873991	-0.009884112514555454	-0.01000916212797165	-0.010698835365474224	-0.010506023652851582	-0.010694039985537529	-0.010686654597520828	-0.010344620794057846	-0.010844315402209759	-0.011136822402477264	-0.01135383639484644	-0.01101443637162447	-0.010679975152015686	-0.010496075265109539	-0.010070634074509144	-0.011731099337339401	-0.011476892046630383	-0.010738030076026917	-0.01038468535989523	-0.010210533626377583	-0.010834623128175735	-0.010429264977574348	-0.010323978029191494	-0.010333552025258541	-0.01082414761185646	-0.01021414715796709	-0.010094782337546349	-0.010102164931595325	-0.009820077568292618	-0.009768744930624962	-0.009838876314461231	-0.009625299833714962	-0.010600324720144272	-0.010516250506043434	-0.0103397686034441	-0.011155967600643635
779.0	-4.5429772580973804E-4	-4.1918284841813147E-4	-4.123965045437217E-4	-2.3699658049736172E-4	-5.987656186334789E-4	-2.6995668304152787E-4	-0.0014083317946642637	-8.247813675552607E-4	-0.0010411028051748872	-8.566607139073312E-4	-8.541119168512523E-4	-3.0431829509325325E-4	-0.00100951106287539	-5.117484834045172E-4	-0.0012593823485076427	-0.0014664616901427507	-0.0010098115308210254	-0.001095178653486073	-8.33628699183464E-4	-8.72270145919174E-4	-7.35048612114042E-4	-3.9682292845100164E-4	-9.934540139511228E-4	-0.0010528002167120576	-7.554074982181191E-4	-4.263161972630769E-4	-0.0010828168597072363	-0.0013011982664465904	-8.59707361087203E-4	-0.0010547192068770528	-6.910593365319073E-4	-0.0011229424271732569	-0.0012144295033067465	-8.966844761744142E-4	-0.001447257585823536	-8.60620872117579E-4	-8.454798371531069E-4	-6.569148972630501E-4	-7.241624407470226E-4	-7.574407500214875E-4	-6.35526143014431E-4	-6.73946924507618E-4	-0.0010939146159216762	-7.793175172992051E-4	-9.62709600571543E-4	-8.240794413723052E-4	-8.956287638284266E-4	-3.0255108140408993E-4	-7.898259209468961E-4	-5.747655523009598E-4	-7.852346752770245E-4	-4.254497471265495E-4	-7.817962323315442E-4	-0.0010740625439211726	-7.590106688439846E-4	-3.419475688133389E-4	-3.5635734093375504E-4	-1.4889099111314863E-4	-7.198767852969468E-4	-5.434119957499206E-4	-4.4831965351477265E-4	8.705651271156967E-5	-6.968437810428441E-4	-6.520929746329784E-4	-3.4504872746765614E-4	-7.36149784643203E-4	-8.814175380393863E-4	-9.710669401101768E-4	-4.920754581689835E-4	-5.866682040505111E-4	-7.232945645228028E-4	-9.138580062426627E-4	-6.116766016930342E-4	-6.283022812567651E-4	-3.7496379809454083E-4	-3.5310606472194195E-4	-0.0011363469529896975	-2.312452852493152E-4	-0.0010532296728342772
865.0	0.002114191884174943	0.002115060342475772	0.002576804021373391	0.0023399267811328173	0.002247369382530451	0.002539935754612088	0.0016469358233734965	0.002306172391399741	0.0014134736265987158	0.0015981594333425164	0.001654131687246263	0.0022627210710197687	0.0016394401900470257	0.002090832917019725	0.0016673937207087874	0.0014916007639840245	0.0017513021593913436	0.0015293199103325605	0.0015090527012944221	0.001847731415182352	0.001506383647210896	0.0015780255198478699	0.00166208331938833	0.0014909773599356413	0.0015469102654606104	0.0014856484485790133	0.00151968898717314	0.0014183825114741921	0.001472297590225935	0.0014393306337296963	0.0014691753312945366	0.0013018494937568903	0.0013683887664228678	0.0013270169729366899	0.0015314144548028708	0.0016017666785046458	0.001512369723059237	0.0013115075416862965	0.0015340682584792376	0.0012920851586386561	0.0014891911996528506	0.0014736196026206017	0.00162090256344527	0.0016081861685961485	0.0014477925142273307	0.0013962024822831154	0.0014323488576337695	0.0013781070010736585	0.0013948495034128428	0.0012288670986890793	0.0015615088632330298	0.001397281768731773	0.0013188824523240328	0.0015825483715161681	0.0015314418124035	0.001494586351327598	0.0014982902212068439	0.0016269878251478076	0.0016545722028240561	0.0013724371092393994	0.0019694354850798845	0.0020021020900458097	0.001903902506455779	0.0018021188443526626	0.0017724413191899657	0.0017853378085419536	0.0014055137289687991	0.001678845495916903	0.0014680849853903055	0.001556167844682932	0.0013607348082587123	0.0015813527861610055	0.0015985217178240418	0.0015108169754967093	0.0015432140789926052	0.0013146414421498775	0.00128976721316576	0.001543541089631617	0.0015283210668712854
885.0	-0.0015968227526172996	-0.001366867683827877	-7.86831951700151E-4	-3.119071770925075E-4	-3.947509394492954E-4	-8.308004471473396E-4	-2.446452563162893E-4	-6.44571497105062E-4	-2.7744105318561196E-4	-1.5148487000260502E-4	-1.9043103384319693E-4	-4.549410950858146E-4	9.584165127307642E-6	-1.3306186701811384E-5	-1.0961633961414918E-4	-1.0974091128446162E-4	4.0546907257521525E-5	1.6224496357608587E-4	-3.722578112501651E-4	5.037815935793333E-5	-1.320225710514933E-4	-1.7139453848358244E-4	1.542226818855852E-4	-3.689106379169971E-4	-9.208512346958742E-5	7.938194903545082E-5	8.092781354207546E-5	6.493565888376907E-5	-5.875920760445297E-4	-1.6472993593197316E-5	-2.3855582185206003E-5	-1.1942048149649054E-4	-2.56936444202438E-4	1.8396063751424663E-5	-1.9581938977353275E-4	-5.020374665036798E-4	-2.6011382578872144E-4	-5.481368280015886E-4	-7.174151833169162E-4	-4.4376039295457304E-4	-5.246082437224686E-4	-9.914000984281301E-4	-8.314456790685654E-4	-6.892371457070112E-4	-4.908294649794698E-4	-0.0011309244437143207	-0.0014285175129771233	-0.0014223877806216478	-0.0011057552183046937	-0.0013077320763841271	-0.001105756964534521	-0.001255676383152604	-0.003157984931021929	-0.0027861734852194786	-0.0032519230153411627	-0.0038002231158316135	-0.003840185236185789	-0.003877436276525259	-0.003157093422487378	-0.005033516325056553	-2.868358278647065E-4	-1.5109675587154925E-4	-2.228375233244151E-4	-1.6614369815215468E-4	-2.0711230172310024E-4	-6.059015140635893E-5	-3.104147326666862E-4	-9.037935524247587E-4	-4.700264835264534E-4	-2.6567719760350883E-4	-3.4296640660613775E-4	-0.0010124953696504235	-9.649338317103684E-4	-6.88234344124794E-4	-0.00202526175417006	-5.95121004153043E-4	-7.67814286518842E-4	-5.791268195025623E-4	-0.0010442679049447179
900.0	-0.003282161196693778	-0.0023909404408186674	-0.0016780589940026402	-0.0011707625817507505	-0.0012317178770899773	-0.0016731087816879153	-7.185860304161906E-4	-0.0018349066376686096	-7.042259676381946E-4	-6.607007817365229E-4	-8.746437961235642E-4	-0.0013251363998278975	-2.749325067270547E-4	-4.665663873311132E-4	-7.30204104911536E-4	-8.593397215008736E-4	-4.0738660027273E-4	-2.683836210053414E-4	-7.912166183814406E-4	-6.685975822620094E-4	-6.674923934042454E-4	-7.766784983687103E-4	-1.9131027511321008E-4	-9.243551758117974E-4	-6.21230632532388E-4	-1.394381106365472E-4	-1.5463304589502513E-4	-2.4089407816063613E-4	-8.958365069702268E-4	-5.33773098140955E-4	-4.802370094694197E-4	-6.483655306510627E-4	-5.293496651574969E-4	-5.569174536503851E-4	-5.670987302437425E-4	-9.67444502748549E-4	-8.075973019003868E-4	-9.732044418342412E-4	-0.0011497942032292485	-0.001202914398163557	-0.0010949757415801287	-0.0015694438479840755	-0.0012421474093571305	-0.00111554772593081	-0.0012978914892300963	-0.001495540258474648	-0.0019919387996196747	-0.002209692494943738	-0.001761457184329629	-0.0023728939704596996	-0.002159154275432229	-0.002371265087276697	-0.004590339493006468	-0.004121806006878614	-0.004820137284696102	-0.005270085763186216	-0.005428077653050423	-0.005711257923394442	-0.004736044444143772	-0.00717138359323144	-9.519364102743566E-4	-5.812504095956683E-4	-7.630094769410789E-4	-5.51579229068011E-4	-9.384233853779733E-4	-5.551675567403436E-4	-5.94649463891983E-4	-0.0015696862246841192	-0.0011069931788370013	-5.127692129462957E-4	-7.990436279214919E-4	-0.0018074658000841737	-0.0017695295391604304	-0.001129177981056273	-0.0033649541437625885	-0.001023028278723359	-0.0014945765724405646	-0.001122583169490099	-0.002181106014177203
940.0	-0.00813513807952404	-0.00791491661220789	-0.007453843019902706	-0.0067624435760080814	-0.006472115404903889	-0.007288369815796614	-0.005648524966090918	-0.0071183727122843266	-0.006122367922216654	-0.006229497026652098	-0.005978769157081842	-0.007435489911586046	-0.00539091182872653	-0.0048344130627810955	-0.005413879174739122	-0.005493474658578634	-0.005235718563199043	-0.005389330442994833	-0.005299249663949013	-0.005071412771940231	-0.004861677996814251	-0.005153899546712637	-0.004437460098415613	-0.004862516187131405	-0.004750567022711039	-0.004681307822465897	-0.004206035751849413	-0.004646784625947475	-0.005847099702805281	-0.004612661898136139	-0.004573345649987459	-0.004803803283721209	-0.004193255677819252	-0.00482835853472352	-0.00472798477858305	-0.00556705379858613	-0.005018124356865883	-0.005146254785358906	-0.004988556727766991	-0.0050391764380037785	-0.005021494347602129	-0.005963871721178293	-0.005911027546972036	-0.005181863903999329	-0.005171678029000759	-0.005491046234965324	-0.0068415808491408825	-0.00666057551279664	-0.006105675827711821	-0.006289287935942411	-0.00585091020911932	-0.006710394285619259	-0.009355349466204643	-0.008866691961884499	-0.009497879073023796	-0.009719808585941792	-0.009662626311182976	-0.009779195301234722	-0.009924282319843769	-0.012646692804992199	-0.005625723395496607	-0.005262632388621569	-0.0051874867640435696	-0.005294682923704386	-0.0049162814393639565	-0.004582901019603014	-0.004911097697913647	-0.006168975029140711	-0.0052456301636993885	-0.00437690457329154	-0.004927611444145441	-0.005401774775236845	-0.005578340496867895	-0.00493127154186368	-0.006699727848172188	-0.005177110433578491	-0.005749612580984831	-0.005400053225457668	-0.0068193646147847176
1020.0	-0.012788601219654083	-0.01413237489759922	-0.015239146538078785	-0.013962545432150364	-0.013821939937770367	-0.01440864522010088	-0.012458854354918003	-0.014832763932645321	-0.01313246600329876	-0.012873691506683826	-0.012022067792713642	-0.01496235653758049	-0.012308025732636452	-0.011044671759009361	-0.011373264715075493	-0.01175667718052864	-0.01200304739177227	-0.011369983665645123	-0.011225341819226742	-0.010400568135082722	-0.010830007493495941	-0.011238481849431992	-0.010138386860489845	-0.010943193919956684	-0.010193372145295143	-0.010133336298167706	-0.00959829892963171	-0.009719929657876492	-0.012178048491477966	-0.010541838593780994	-0.009505903348326683	-0.009867970831692219	-0.009540002793073654	-0.010063043795526028	-0.010585824027657509	-0.011463247239589691	-0.01040057186037302	-0.010667313821613789	-0.010514422319829464	-0.010197678580880165	-0.010533703491091728	-0.011785606853663921	-0.01199636235833168	-0.011327531188726425	-0.010491381399333477	-0.011146471835672855	-0.012296917848289013	-0.012341384775936604	-0.012029686942696571	-0.011829324066638947	-0.01064812671393156	-0.012735938653349876	-0.015298498794436455	-0.014553984627127647	-0.015646712854504585	-0.01597662828862667	-0.014328996650874615	-0.013806769624352455	-0.016626717522740364	-0.019531046971678734	-0.01202047523111105	-0.011439438909292221	-0.011073661968111992	-0.011202696710824966	-0.010341851972043514	-0.010507467202842236	-0.01023390144109726	-0.012033327482640743	-0.010486151091754436	-0.009743205271661282	-0.00987947266548872	-0.010292666032910347	-0.010419436730444431	-0.010204324498772621	-0.010911775752902031	-0.010561791248619556	-0.010973086580634117	-0.011141172610223293	-0.013293229043483734
Wavelength	Pin 1	Pin 2	Pin 3	Pin 4	Pin 5	Pin 6	Pin 7	Pin 8	Pin 9	Pin 10	Pin 11	Pin 12	Pin 13	Pin 14	Pin 15	Pin 16	Pin 17	Pin 18	Pin 19	Pin 20	Pin 21	Pin 22	Pin 23	Pin 24	Pin 25	Pin 26	Pin 27	Pin 28	Pin 29	Pin 30	Pin 31	Pin 32	Pin 33	Pin 34	Pin 35	Pin 36	Pin 37	Pin 38	Pin 39	Pin 40	Pin 41	Pin 42	Pin 43	Pin 44	Pin 45	Pin 46	Pin 47	Pin 48	Pin 49	Pin 50	Pin 51	Pin 52	Pin 53	Pin 54	Pin 55	Pin 56	Pin 57	Pin 58	Pin 59	Pin 60	Pin 61	Pin 62	Pin 63	Pin 64	Pin 65	Pin 66	Pin 67	Pin 68	Pin 69	Pin 70	Pin 71	Pin 72	Pin 73	Pin 74	Pin 75	Pin 76	Pin 77	Pin 78	Pin 79
