Wavelength	Pin 1	Pin 2	Pin 3	Pin 4	Pin 5	Pin 6	Pin 7	Pin 8	Pin 9	Pin 10	Pin 11	Pin 12	Pin 13	Pin 14	Pin 15	Pin 16	Pin 17	Pin 18	Pin 19	Pin 20	Pin 21	Pin 22	Pin 23	Pin 24	Pin 25	Pin 26	Pin 27	Pin 28	Pin 29	Pin 30	Pin 31	Pin 32	Pin 33	Pin 34	Pin 35	Pin 36	Pin 37	Pin 38	Pin 39	Pin 40	Pin 41	Pin 42	Pin 43	Pin 44	Pin 45	Pin 46	Pin 47	Pin 48	Pin 49	Pin 50	Pin 51	Pin 52	Pin 53	Pin 54	Pin 55	Pin 56	Pin 57	Pin 58	Pin 59	Pin 60
400.0	52.58983661420643	52.61710642836988	53.148867804557085	53.16250271163881	53.189772525802255	53.13523289747536	52.99888382665813	53.026153640821576	53.20340743288398	53.32612159661949	53.25794706121087	53.28521687537432	52.99888382665813	52.97161401249468	53.026153640821576	53.3942961320281	53.59881973825395	53.912422601133585	53.489740481600165	53.54428010992706	53.55791501700878	53.72153390198946	53.33975650370121	53.77607353031635	53.571549924090505	53.3942961320281	53.72153390198946	53.84424806572497	53.88515278697014	53.748803716152906	54.18512074276805	54.171485835686326	53.871517879888415	53.59881973825395	53.067058362066746	53.32612159661949	53.88515278697014	54.212390556931496	54.594167955219746	54.14421602152288	54.30783490650356	54.294199999421835	54.49872360564768	54.45781888440251	54.32146981358528	54.335104720667005	54.40327925607562	54.43054907023907	54.11694620735943	53.89878769405186	53.694264087826014	54.06240657903254	54.23966037109494	54.10331130027771	54.02150185778737	54.035136764869094	54.04877167195082	54.416914163157344	54.30783490650356	54.035136764869094
412.5	55.80016801506281	56.21384306624532	56.45515351276845	56.42068059183657	56.16787917166948	56.00700554065406	55.70824022591114	56.11042430344969	56.43217156548053	56.558572275564075	56.27129793446511	56.28278890810907	55.94955067243427	55.834640935994685	55.78867704141885	56.21384306624532	56.3287528026849	56.77690077479929	56.225334039889276	56.24831598717719	56.27129793446511	56.27129793446511	56.21384306624532	56.61602714378387	56.60453617013991	56.53559032827616	56.44366253912449	56.719445906579494	56.74242785386741	56.857337590307	57.29399458877742	57.00672024767846	56.24831598717719	56.44366253912449	55.984023593366146	56.0529694352299	56.77690077479929	57.14461193140596	57.65021477174014	57.17908485233784	57.24803069420159	57.25952166784555	57.202066799625754	57.362940430641174	57.07566608954221	57.133120957762	57.190575825981796	57.16759387869388	56.74242785386741	56.627518117427826	56.42068059183657	56.58155422285199	57.05268414225429	57.05268414225429	57.16759387869388	57.09864803683013	56.89181051123887	57.07566608954221	57.23653972055763	57.25952166784555
442.5	54.445246583782136	54.33195011690259	55.11243688873947	54.445246583782136	54.01723770890385	52.92203852906823	52.833919054828584	54.130534175783396	53.778056278824806	53.89135274570435	54.168299664743245	53.173808455467224	52.3555561946705	52.2800252167508	52.56956063210964	52.65768010634929	52.98498101066798	53.815821767784655	52.97239251434803	53.161219959147274	53.501109359785914	53.55146334506571	53.148631462827325	53.438166878186166	53.27451642602682	53.42557838186622	52.90945003274828	52.98498101066798	53.33745890762657	54.04241470154375	53.65217131562531	53.29969341866672	52.3052022093907	52.89686153642833	52.70803409162909	52.846507551148534	53.72770229354501	54.01723770890385	54.69701651018113	54.06759169418365	54.117945679463446	53.91652973834425	53.71511379722506	53.94170673098415	53.75287928618491	53.803233271464705	53.76546778250486	53.70252530090511	53.07310048490763	53.186396951787174	53.123454470187426	53.28710492234677	53.94170673098415	53.42557838186622	53.28710492234677	53.501109359785914	53.58922883402556	53.68993680458516	53.74029078986496	53.42557838186622
490.0	51.864485224708915	51.93286292441189	52.86735815368593	51.590974425897	51.157915661111474	49.96130591630936	49.77896538376808	51.60237070918083	50.382968397811055	50.99836769513786	51.55678557604551	49.665002550929785	49.22054750286043	48.85586643777788	49.07239582017064	49.49405830167234	49.81315423361957	50.29179813154042	49.59662485122681	49.75617281720042	50.14364644885063	50.32598698139191	49.77896538376808	50.1322501655668	50.006891049444675	49.972702199593186	49.630813701078296	49.665002550929785	49.92711706645787	50.759045746177435	49.972702199593186	49.14077351987362	48.172089440748096	49.2091512195766	49.300321485847235	49.630813701078296	50.16643901541829	50.69066804647446	51.146519377827644	50.64508291333914	50.394364681094885	50.360175831243396	50.348779547959566	50.075268749147654	49.995494766160846	50.075268749147654	49.9385133497417	49.80175795033574	49.254736352711916	49.52824715152383	49.58522856794298	49.77896538376808	50.417157247662544	50.22342043183744	50.006891049444675	49.94990963302553	49.972702199593186	50.041079899296165	50.25760928168893	49.88153193332255
510.0	48.20166103541851	48.030386097729206	48.70325192436576	47.84687723591924	47.58996482938528	46.31763672083616	45.98732076957822	47.72453799471259	46.6846544444561	47.443157739937305	47.4798595122993	46.03625646606088	45.816045831888914	45.58360127359629	45.99955469369888	46.03625646606088	46.427742037922144	46.91709900274873	45.767110135406256	46.19529747962952	46.537847355008125	46.39104026556015	46.268701024353504	46.4766777344048	46.134127859026194	46.29316887259483	46.15859570726752	46.39104026556015	46.4766777344048	46.84369545802474	46.831461533904076	46.36657241731882	45.77934405952692	46.403274189680815	45.8894493766129	46.15859570726752	47.23518102988601	47.36975419521332	48.20166103541851	47.07614001631737	47.0639060921967	46.78252583742142	46.64795267209411	46.92933292686939	46.48891165852547	46.8926311545074	46.64795267209411	46.84369545802474	46.3054027967155	46.513379506766796	46.23199925199151	46.64795267209411	46.84369545802474	46.586783051490784	46.52561343088746	46.4766777344048	46.25646710023284	46.990502547472715	47.02720431983471	46.57454912737012
560.0	34.90296006761491	34.652004070580006	34.953151267021894	34.56165991164744	34.330780394375324	32.63431785441935	32.79492969252169	34.06978615745902	33.20649752765894	33.60802712291479	33.788715440779924	32.483744256198406	32.69454729370773	32.60420313477516	32.63431785441935	33.136229848489165	33.34703288599849	33.72848600149155	32.83508265204728	33.216535767540336	32.92542681097984	32.96557977050543	32.57408841513097	32.945503290742636	32.57408841513097	32.79492969252169	32.88527385145426	32.96557977050543	32.754776732996106	33.166344568133354	33.73852424137294	34.07982439734042	34.029633197933435	33.678294802084565	32.93546505086124	32.895312091335654	34.3910098336637	34.47131575271487	35.77628693729639	33.42733880504966	33.587950643152	33.23661224730313	33.216535767540336	33.42733880504966	33.246650487184525	33.65821832232177	34.20028327591717	34.872845347970724	33.80879192054272	33.63814184255898	32.754776732996106	33.216535767540336	33.65821832232177	33.3068799264729	32.95554153062403	33.14626808837056	32.87523561157286	33.93928903900087	33.90917431935668	33.53775944374502
620.0	16.156165707856417	16.16673219949007	16.272397115826607	16.240697640925646	16.21956465765834	15.712373059242964	15.490476734936237	15.807471483945847	15.596141651272774	15.712373059242964	15.860303942114115	15.448210768401623	15.289713393896818	15.416511293500662	15.648974109441042	15.511609718203545	15.627841126173735	15.43764427676797	15.606708142906427	15.680673584342003	15.543309193104506	15.532742701470852	15.43764427676797	15.744072534143925	15.46934375166893	15.405944801867008	15.416511293500662	15.501043226569891	15.712373059242964	15.796904992312193	15.543309193104506	15.331979360431433	15.173481985926628	15.458777260035276	15.35311234369874	15.458777260035276	15.754639025777578	15.997668333351612	16.821854680776596	15.997668333351612	15.955402366816998	15.839170958846807	15.638407617807388	15.58557515963912	15.659540601074696	15.712373059242964	15.384811818599701	15.479910243302584	15.395378310233355	15.606708142906427	15.543309193104506	15.617274634540081	15.860303942114115	15.627841126173735	15.55387568473816	15.575008668005466	15.448210768401623	15.564442176371813	15.490476734936237	15.405944801867008
665.0	11.487597227096558	11.505546597763896	11.541445339098573	11.532470653764904	11.424774429760873	11.065787016414106	10.958090792410076	11.155533869750798	10.90424268040806	11.047837645746768	11.146559184417129	10.958090792410076	10.760647715069354	10.733723659068346	10.922192051075399	10.742698344402015	10.91321736574173	10.823470512405038	10.985014848411083	10.958090792410076	10.940141421742737	11.002964219078422	10.850394568406045	11.083736387081444	10.940141421742737	10.976040163077414	10.832445197738707	10.90424268040806	11.02988827507943	11.065787016414106	10.985014848411083	10.823470512405038	10.706799603067338	10.868343939073384	10.841419883072376	10.949116107076406	11.13758449908346	11.308103520423174	11.658116248436272	11.227331352420151	11.24528072308749	11.200407296419144	11.047837645746768	10.868343939073384	10.993989533744752	11.01193890441209	10.823470512405038	10.832445197738707	10.8055211417377	11.01193890441209	11.002964219078422	11.047837645746768	11.146559184417129	10.931166736409068	11.01193890441209	10.949116107076406	10.958090792410076	10.931166736409068	10.949116107076406	10.958090792410076
673.75	10.747183681465685	10.727801925502717	10.785947193391621	10.727801925502717	10.766565437428653	10.359548562206328	10.175421880558133	10.38862119615078	10.204494514502585	10.16573100257665	10.4370755860582	10.175421880558133	9.991295198909938	10.049440466798842	10.146349246613681	10.078513100743294	10.175421880558133	10.039749588817358	10.214185392484069	10.214185392484069	10.156040124595165	10.24325802642852	10.078513100743294	10.311094172298908	10.233567148447037	10.214185392484069	10.185112758539617	10.107585734687746	10.359548562206328	10.330475928261876	10.107585734687746	10.078513100743294	9.952531686984003	10.11727661266923	10.02036783285439	10.24325802642852	10.466148220002651	10.592129633761942	10.902237729169428	10.61151138972491	10.4370755860582	10.495220853947103	10.359548562206328	10.185112758539617	10.330475928261876	10.320785050280392	10.156040124595165	10.06882222276181	10.146349246613681	10.24325802642852	10.204494514502585	10.427384708076715	10.311094172298908	10.330475928261876	10.146349246613681	10.136658368632197	10.126967490650713	10.223876270465553	10.088203978724778	10.223876270465553
681.25	10.190555920824409	10.190555920824409	10.244474206119776	10.12765125464648	10.145624016411602	9.858059828169644	9.660359448753297	9.83110068552196	9.597454782575369	9.67833221051842	9.822114304639399	9.615427544340491	9.480631831102073	9.543536497280002	9.579482020810246	9.552522878162563	9.60644116345793	9.498604592867196	9.687318591400981	9.624413925223053	9.642386686988175	9.714277734048665	9.624413925223053	9.732250495813787	9.696304972283542	9.597454782575369	9.633400306105614	9.588468401692808	9.696304972283542	9.804141542874277	9.633400306105614	9.480631831102073	9.417727164924145	9.498604592867196	9.552522878162563	9.651373067870736	9.894005351699889	10.037787445820868	10.307378872297704	9.938937256112695	9.938937256112695	9.858059828169644	9.741236876696348	9.67833221051842	9.67833221051842	9.768196019344032	9.642386686988175	9.588468401692808	9.597454782575369	9.696304972283542	9.669345829635859	9.741236876696348	9.858059828169644	9.615427544340491	9.660359448753297	9.615427544340491	9.597454782575369	9.633400306105614	9.588468401692808	9.633400306105614
