Wavelength	Pin 1	Pin 2	Pin 3	Pin 4	Pin 5	Pin 6	Pin 7	Pin 8	Pin 9	Pin 10	Pin 11	Pin 12	Pin 13	Pin 14	Pin 15	Pin 16	Pin 17	Pin 18	Pin 19	Pin 20	Pin 21	Pin 22	Pin 23	Pin 24	Pin 25	Pin 26	Pin 27	Pin 28	Pin 29	Pin 30
709.0	0.015168039128184319	0.01479201577603817	0.017595447599887848	0.019041433930397034	0.016936028376221657	0.017742332071065903	0.01931314915418625	0.019381750375032425	0.018041618168354034	0.011981509625911713	0.01840575970709324	0.01841716282069683	0.017094561830163002	0.014666440896689892	0.015727663412690163	0.015234612859785557	0.016049187630414963	0.01633397676050663	0.015212757512927055	0.016366813331842422	0.016422299668192863	0.016559544950723648	0.016885405406355858	0.016773253679275513	0.01746114157140255	0.01605416089296341	0.016056528314948082	0.014058641158044338	0.01376950554549694	0.01291105430573225
754.0	0.0084138885140419	0.008005152456462383	0.010056613013148308	0.011145481839776039	0.009547870606184006	0.010310194455087185	0.012144100852310658	0.011922786943614483	0.01091046817600727	0.0069743371568620205	0.011134647764265537	0.011276043951511383	0.01005234383046627	0.00856086052954197	0.008673963136970997	0.008693785406649113	0.008952696807682514	0.00912792980670929	0.008210703730583191	0.009008028544485569	0.009562375955283642	0.00934387557208538	0.009918258525431156	0.009931319393217564	0.01046735793352127	0.01003837026655674	0.010055328719317913	0.008851141668856144	0.008553780615329742	0.00794491171836853
760.0	0.005936702713370323	0.005632718559354544	0.006644804961979389	0.00647969264537096	0.006051552016288042	0.006579852197319269	0.007632119581103325	0.0072822668589651585	0.0065142628736793995	0.006586386822164059	0.007046118378639221	0.007005569525063038	0.007131057325750589	0.006067352369427681	0.005470329895615578	0.0054458617232739925	0.005632583983242512	0.005842835176736116	0.00547041418030858	0.0056168437004089355	0.005955688189715147	0.005934869404882193	0.005994877777993679	0.006180925760418177	0.006560193374752998	0.006372000090777874	0.006028465926647186	0.006175718270242214	0.0055930120870471	0.005723875015974045
764.0	-0.013472406193614006	-0.013947425410151482	-0.012490709312260151	-0.011342446319758892	-0.0125331562012434	-0.011799219995737076	-0.010828765109181404	-0.01048381719738245	-0.01068053487688303	-0.01615593582391739	-0.010386619716882706	-0.010688294656574726	-0.012068390846252441	-0.01282538939267397	-0.011637100018560886	-0.011785606853663921	-0.011974743567407131	-0.011545696295797825	-0.0128256157040596	-0.0118106072768569	-0.011618583463132381	-0.01181001402437687	-0.010893002152442932	-0.010488268919289112	-0.010637937113642693	-0.010712175630033016	-0.010514533147215843	-0.01160505786538124	-0.011038064956665039	-0.011310635134577751
767.0	-0.007001237943768501	-0.007426694501191378	-0.006529510486871004	-0.005125802475959063	-0.0059262290596961975	-0.0057456474751234055	-0.004516659304499626	-0.004465737380087376	-0.005191287025809288	-0.008434579707682133	-0.004277871921658516	-0.004671419970691204	-0.00571767333894968	-0.006336906459182501	-0.006051157601177692	-0.006040074396878481	-0.006236338522285223	-0.006604546215385199	-0.007111720275133848	-0.006069852504879236	-0.006045622751116753	-0.005817335564643145	-0.005149568431079388	-0.005078102461993694	-0.004315974656492472	-0.004727483261376619	-0.004462422803044319	-0.005241424776613712	-0.004797464236617088	-0.005757052451372147
779.0	0.002382484497502446	0.0023532251361757517	0.002784295938909054	0.003815414384007454	0.002732259687036276	0.0031705007422715425	0.004168905783444643	0.004182846751064062	0.00371178868226707	0.002774083288386464	0.0038357300218194723	0.004652676172554493	0.0035342939663678408	0.0031211194582283497	0.0028261856641620398	0.0026928053703159094	0.0025458596646785736	0.0027239120099693537	0.0020053316839039326	0.002725203987210989	0.0024491397198289633	0.002681529149413109	0.0030574838165193796	0.003425809321925044	0.0034343379084020853	0.0034925194922834635	0.002988480729982257	0.0028529162518680096	0.0027162472251802683	0.0027702825609594584
865.0	0.0033848523162305355	0.0032979678362607956	0.003576146438717842	0.0038894014433026314	0.003326457692310214	0.0035622597206383944	0.0038560922257602215	0.003893509740009904	0.0034222479443997145	0.0031012161634862423	0.003551620291545987	0.0035441259387880564	0.0034327590838074684	0.0030118294525891542	0.003087382996454835	0.003140790620818734	0.003379067173227668	0.0032230063807219267	0.0033818858209997416	0.003400924149900675	0.0035183404106646776	0.003397140884771943	0.0032714223489165306	0.0033408422023057938	0.003311731154099107	0.003148859366774559	0.0030127752106636763	0.0028359328862279654	0.00266057881526649	0.0027375584468245506
885.0	-0.005672528874129057	-0.0056923977099359035	-0.006246706936508417	-0.005884744226932526	-0.005458601284772158	-0.006394473370164633	-0.007945784367620945	-0.007612966001033783	-0.006728222128003836	-0.007469762582331896	-0.007820306345820427	-0.007580125704407692	-0.007722749840468168	-0.006435636430978775	-0.005036232527345419	-0.005146076437085867	-0.005423024296760559	-0.0052314940840005875	-0.005280946381390095	-0.005375903099775314	-0.005633451044559479	-0.005926427431404591	-0.006075662560760975	-0.006378119345754385	-0.006655730772763491	-0.006685542408376932	-0.006402160041034222	-0.0072302911430597305	-0.006540815345942974	-0.006737477146089077
900.0	-0.008245916105806828	-0.008052605204284191	-0.009238215163350105	-0.008545277640223503	-0.007833420298993587	-0.009054780937731266	-0.011286677792668343	-0.010487623512744904	-0.009567707777023315	-0.010607829317450523	-0.01059125829488039	-0.010819075629115105	-0.01072714664041996	-0.00909485574811697	-0.00756906857714057	-0.007272954564541578	-0.0078041087836027145	-0.0076724570244550705	-0.007886983454227448	-0.00765704782679677	-0.008072507567703724	-0.00825213361531496	-0.009287577122449875	-0.00958059448748827	-0.0095369853079319	-0.009602718986570835	-0.009342711418867111	-0.010171782225370407	-0.009247318841516972	-0.009503113105893135
940.0	-0.012767263688147068	-0.012226047925651073	-0.012888082303106785	-0.011672469787299633	-0.010768729262053967	-0.012102720327675343	-0.01292190607637167	-0.011877521872520447	-0.010607259348034859	-0.01512385718524456	-0.010746488347649574	-0.011362283490598202	-0.013304518535733223	-0.01203248742967844	-0.010265466757118702	-0.01040695607662201	-0.010695846751332283	-0.01139695756137371	-0.011840397492051125	-0.011599728837609291	-0.011518684215843678	-0.011708470061421394	-0.011619523167610168	-0.011310218833386898	-0.009295464493334293	-0.00912434607744217	-0.008739287964999676	-0.012494504451751709	-0.008946605026721954	-0.011746411211788654
1020.0	-0.016122104600071907	-0.015970753505825996	-0.015414230525493622	-0.013260504230856895	-0.011668819934129715	-0.013236744329333305	-0.012420488521456718	-0.011188141070306301	-0.009460113942623138	-0.016098732128739357	-0.009783660061657429	-0.010448691435158253	-0.012666953727602959	-0.011800827458500862	-0.011053072288632393	-0.011220378801226616	-0.012440345250070095	-0.014809002168476582	-0.016040870919823647	-0.015067757107317448	-0.014008315280079842	-0.014116083271801472	-0.011029231362044811	-0.010261875577270985	-0.008091441355645657	-0.007758344057947397	-0.007387035991996527	-0.01172293908894062	-0.007478652521967888	-0.010677962563931942
Wavelength	Pin 1	Pin 2	Pin 3	Pin 4	Pin 5	Pin 6	Pin 7	Pin 8	Pin 9	Pin 10	Pin 11	Pin 12	Pin 13	Pin 14	Pin 15	Pin 16	Pin 17	Pin 18	Pin 19	Pin 20	Pin 21	Pin 22	Pin 23	Pin 24	Pin 25	Pin 26	Pin 27	Pin 28	Pin 29	Pin 30
