Wavelength	Pin 1	Pin 2	Pin 3	Pin 4	Pin 5	Pin 6	Pin 7	Pin 8	Pin 9	Pin 10	Pin 11	Pin 12	Pin 13	Pin 14	Pin 15	Pin 16	Pin 17	Pin 18	Pin 19	Pin 20	Pin 21	Pin 22	Pin 23	Pin 24	Pin 25	Pin 26	Pin 27	Pin 28	Pin 29	Pin 30	Pin 31	Pin 32	Pin 33	Pin 34	Pin 35	Pin 36	Pin 37	Pin 38	Pin 39	Pin 40	Pin 41	Pin 42	Pin 43	Pin 44	Pin 45	Pin 46	Pin 47	Pin 48	Pin 49	Pin 50	Pin 51	Pin 52	Pin 53	Pin 54	Pin 55	Pin 56	Pin 57	Pin 58	Pin 59	Pin 60
400.0	56.20423230342567	56.162392924539745	56.511054415255785	56.38553627859801	56.859715905971825	57.194430937059224	57.027073421515524	57.50125304888934	57.71044994331896	57.822021620348096	57.69650348369032	58.059111434035	57.41757429111749	57.124698638916016	57.124698638916016	57.027073421515524	57.13864509854466	59.119042365811765	57.58493180666119	57.52914596814662	58.12884373217821	57.68255702406168	57.808075160719454	57.86386099923402	58.35198708623648	57.75228932220489	57.989379135891795	57.557038887403905	57.83596807997674	58.29620124772191	59.035363608039916	59.2306140428409	58.951684850268066	57.738342862576246	57.43152075074613	57.459413670003414	57.724396402947605	57.94753975700587	58.28225478809327	58.29620124772191	58.54723752103746	58.82616671361029	58.5611839806661	58.79827379435301	59.17482820432633	59.021417148411274	59.60716845281422	60.932082117535174	58.19857603032142	58.3938264651224	58.01727205514908	57.975432676263154	58.12884373217821	59.551382614299655	60.12318745907396	60.19291975721717	60.61131354607642	60.91813565790653	60.52763478830457	59.53743615467101
412.5	59.47959630098194	59.55991986114532	60.296219162642956	59.747341501526535	60.51041532307863	60.77816052362323	60.77816052362323	60.912033123895526	61.36719996482134	61.43413626495749	61.568008865229785	61.68849420547485	60.952194903977215	60.51041532307863	60.53718984313309	60.349768202751875	60.51041532307863	62.799636787734926	61.005743944086134	61.2601018846035	61.47429804503918	61.514459825120866	61.47429804503918	61.661719685420394	61.87591584585607	61.3939744848758	61.47429804503918	61.19316558446735	61.07268024422228	62.170435566455126	62.304308166727424	63.30835266876966	62.879960347898304	61.17977832444012	60.965582164004445	61.045905724167824	61.13961654435843	61.661719685420394	62.07672474626452	61.92946488596499	62.06333748623729	62.5185043271631	62.31769542675465	62.49172980710864	62.813024047762156	62.826411307789385	63.415450748987496	65.14240729250014	61.74204324558377	61.99640118610114	61.38058722484857	61.554621605202556	61.72865598555654	63.522548829205334	63.96432841010392	64.44626977108419	64.83450031187385	64.91482387203723	64.66046593151987	63.32173992879689
442.5	58.104460067115724	58.32312623504549	58.90623601619154	58.201645030640066	59.22208714764565	59.38001271337271	59.24638338852674	59.62297512218356	59.501493917778134	59.57438264042139	59.550086399540305	59.42860519513488	58.894087895751	58.31097811460495	57.99512698315084	58.05586758535355	57.9829788627103	60.74060220271349	58.687569848261774	58.85764353442937	59.452901436015964	59.51364203821868	59.501493917778134	59.57438264042139	59.683715724386275	59.44075331557542	59.90238189231604	58.71186608914286	58.6389773664996	59.90238189231604	60.10889993980527	61.23867514077574	60.679861600510776	58.833347293548286	58.918384136632085	58.918384136632085	59.367864592932165	59.56223451998085	59.90238189231604	59.40430895425379	59.92667813319713	60.582676636986434	60.048159337602556	60.33971422817558	61.04430521372706	60.679861600510776	61.09289769548923	63.31600373610854	59.48934579733759	59.61082700174302	59.24638338852674	59.47719767689705	59.598678881302476	61.530230031348765	61.9675623672083	62.45348718483001	62.793634557165205	63.23096689302474	62.526375907473266	61.32371198385954
490.0	56.88487328030169	57.00007148459554	57.506943583488464	56.481679565273225	57.69126071035862	57.81797873508185	57.54150304477662	58.071414784528315	58.16357334796339	58.01381568238139	58.40548957698047	58.35941029526293	57.42630484048277	56.550798487849534	56.07848585024476	56.458639924414456	56.15912459325045	59.707229285500944	57.35718591790646	57.54150304477662	57.49542376305908	58.048375143669546	58.05989496409893	58.267251731827855	58.49764814041555	57.91013729851693	58.01381568238139	56.81575435772538	56.86183363944292	58.16357334796339	58.84324275329709	60.30625994782895	59.47683287691325	56.953992202878	57.38022555876523	57.41478502005339	57.9331769393757	57.529983224347234	58.025335502810776	57.241987713612616	58.27877155225724	58.900841855444014	58.3824499361217	58.93540131673217	59.49987251777202	59.49987251777202	60.26018066611141	62.80606098100543	57.633661608211696	57.875577837228775	57.73733999207616	57.47238412220031	57.7834192737937	60.40993833169341	61.1702464800328	61.48128163162619	62.12639157567173	62.54110511112958	61.96511408966035	59.880026591941714
510.0	52.606400412507355	53.05059185717255	53.525069082155824	52.79821035452187	53.454402261413634	53.78754584491253	53.595735902898014	53.767355324700475	53.54525960236788	54.10049890819937	54.23173728957772	54.45383301191032	53.2928780997172	53.05059185717255	52.394399950280786	52.52563833165914	52.222780528478324	55.85707416664809	53.19192549865693	53.56545012257993	53.49478330183774	53.797641105018556	54.009641567245126	54.01973682735115	54.44373775180429	53.58564064279199	53.797641105018556	52.96982977632433	52.85878191515803	54.09040364809334	54.72640503477305	56.31136087141931	55.77631208579987	53.36354492045939	53.37364018056542	53.57554538268596	54.14087994862348	53.81783162523061	54.09040364809334	53.22221127897501	53.838022145442665	54.534595092758536	54.17116572894156	54.817262375727296	55.382596941664815	55.51383532304317	56.361837171949446	59.25917682237923	53.92887948639691	54.120689428411424	53.84811740554869	53.49478330183774	53.82792688533664	56.967552778311074	57.47231578361243	58.158793470822275	58.70393751654774	59.178414741531014	58.67365173622966	56.432503992691636
560.0	39.02565494924784	39.248023353517056	39.51980695873499	39.21096195280552	39.23566955327988	39.06271634995937	38.61797954142094	38.92682454735041	38.13618133217096	38.66739474236965	38.519149139523506	38.939178347587585	37.97558192908764	38.44502633810043	37.96322812885046	37.85204392671585	37.703798323869705	40.13749697059393	38.04970473051071	38.30913453549147	38.08676613122225	37.88910532742739	38.321488335728645	38.65504094213247	38.48208773881197	38.14853513240814	37.96322812885046	38.321488335728645	37.87675152719021	38.519149139523506	39.136839151382446	41.03932438790798	40.495757177472115	39.43333035707474	38.123827531933784	38.79093274474144	39.89042096585035	39.61863736063242	38.519149139523506	38.04970473051071	38.61797954142094	39.27273095399141	39.27273095399141	39.61863736063242	40.13749697059393	39.58157595992088	41.16286239027977	44.68369545787573	39.038008749485016	39.42097655683756	38.321488335728645	38.5809181407094	38.7538713440299	42.039982207119465	42.18822780996561	43.13947042822838	44.12777444720268	44.59721885621548	43.596561037003994	41.323461793363094
620.0	16.950223438441753	16.976598267443478	17.082097583450377	17.1084724124521	16.959015048108995	16.906265390105546	16.510642955079675	16.616142271086574	16.334810761734843	16.290852713398635	16.220519836060703	16.3260191520676	15.939188326708972	15.860063839703798	15.93039671704173	16.053479252383113	15.860063839703798	16.352393981069326	15.991937984712422	15.807314181700349	16.018312813714147	16.106228910386562	16.09743730071932	16.343602371402085	16.079854081384838	16.15018695872277	16.167770178057253	15.93039671704173	16.062270862050354	16.246894665062428	16.282061103731394	16.519434564746916	16.30843593273312	15.886438668705523	16.053479252383113	16.167770178057253	16.853515732102096	17.134847241453826	16.396352029405534	16.334810761734843	16.30843593273312	16.299644323065877	16.413935248740017	16.246894665062428	16.4315184680745	16.5370177840814	16.396352029405534	17.09968080278486	15.991937984712422	16.115020520053804	16.14139534905553	16.36997720040381	16.25568627472967	16.572184222750366	16.92384860944003	16.853515732102096	17.064514364115894	17.126055631786585	17.231554947793484	16.519434564746916
665.0	11.719326620921493	11.596611158922315	11.631672719493508	11.754388181492686	11.6754996702075	11.561549598351121	11.421303356066346	11.359945625066757	11.28982250392437	11.263526333495975	11.132045481353998	11.149576261639595	11.044391579926014	10.877849167212844	10.930441508069634	10.991799239069223	10.860318386927247	11.167107041925192	10.939206898212433	10.84278760664165	11.06192236021161	11.07068775035441	11.079453140497208	11.202168602496386	11.018095409497619	11.018095409497619	11.079453140497208	11.000564629212022	10.939206898212433	11.22846477292478	11.167107041925192	11.23723016306758	11.193403212353587	10.877849167212844	11.018095409497619	11.193403212353587	11.579080378636718	11.815745912492275	11.324884064495564	11.333649454638362	11.28982250392437	11.28982250392437	11.193403212353587	11.193403212353587	11.245995553210378	11.307353284209967	11.202168602496386	11.649203499779105	10.965503068640828	11.053156970068812	11.044391579926014	11.202168602496386	11.298587894067168	11.316118674352765	11.544018818065524	11.491426477208734	11.640438109636307	11.631672719493508	11.719326620921493	11.34241484478116
673.75	10.87978333979845	10.708597937598825	10.832231839187443	10.908314240165055	10.841742139309645	10.794190638698637	10.556433135643601	10.603984636254609	10.442309534177184	10.451819834299386	10.28063443209976	10.41377863381058	10.233082931488752	10.099938729777932	10.09042842965573	10.21406233124435	10.128469630144536	10.442309534177184	10.204552031122148	10.128469630144536	10.118959330022335	10.337696232832968	10.318675632588565	10.394758033566177	10.375737433321774	10.233082931488752	10.271124131977558	10.252103531733155	10.195041730999947	10.356716833077371	10.432799234054983	10.48035073466599	10.423288933932781	10.14749023038894	10.233082931488752	10.385247733443975	10.784680338576436	10.889293639920652	10.575453735888004	10.432799234054983	10.423288933932781	10.508881635032594	10.451819834299386	10.423288933932781	10.527902235276997	10.5469228355214	10.394758033566177	10.927334840409458	10.166510830633342	10.271124131977558	10.290144732221961	10.328185932710767	10.451819834299386	10.41377863381058	10.708597937598825	10.661046436987817	10.756149438209832	10.756149438209832	10.87978333979845	10.518391935154796
681.25	10.301394905894995	10.169920646585524	10.293661125935614	10.37099892552942	10.301394905894995	10.146719306707382	10.12351796682924	10.015245047397912	9.829634328372777	9.829634328372777	9.790965428575873	9.75229652877897	9.605354709550738	9.574419589713216	9.558952029794455	9.50481557007879	9.481614230200648	9.713627628982067	9.613088489510119	9.442945330403745	9.698160069063306	9.63628982938826	9.705893849022686	9.852835668250918	9.729095188900828	9.605354709550738	9.682692509144545	9.644023609347641	9.63628982938826	9.798699208535254	9.721361408941448	9.775497868657112	9.767764088697731	9.558952029794455	9.597620929591358	9.852835668250918	10.146719306707382	10.301394905894995	9.86830322816968	9.86830322816968	9.891504568047822	9.86830322816968	9.75229652877897	9.821900548413396	9.891504568047822	9.930173467844725	9.899238348007202	10.301394905894995	9.597620929591358	9.582153369672596	9.659491169266403	9.845101888291538	9.852835668250918	9.891504568047822	10.084849067032337	10.092582846991718	10.185388206504285	10.208589546382427	10.162186866626143	9.883770788088441
