Wavelength	Pin 1	Pin 2	Pin 3	Pin 4	Pin 5	Pin 6	Pin 7	Pin 8	Pin 9	Pin 10	Pin 11	Pin 12	Pin 13	Pin 14	Pin 15	Pin 16	Pin 17	Pin 18	Pin 19	Pin 20	Pin 21	Pin 22	Pin 23	Pin 24	Pin 25	Pin 26	Pin 27	Pin 28	Pin 29	Pin 30	Pin 31	Pin 32	Pin 33	Pin 34	Pin 35	Pin 36	Pin 37	Pin 38	Pin 39	Pin 40	Pin 41	Pin 42	Pin 43	Pin 44	Pin 45	Pin 46	Pin 47	Pin 48	Pin 49	Pin 50	Pin 51	Pin 52	Pin 53	Pin 54	Pin 55	Pin 56	Pin 57	Pin 58	Pin 59	Pin 60
400.0	0.011892055161297321	0.013201488181948662	2.7397621306590736E-4	3.750974719878286E-4	4.828881355933845E-4	1.2864904419984668E-4	1.9043318752665073E-4	3.3611737308092415E-4	4.0454280679114163E-4	4.721120640169829E-4	3.0900706769898534E-4	3.9732662844471633E-4	2.985332685057074E-4	3.151116834487766E-4	3.2944712438620627E-4	-5.1824554248014465E-5	2.6040049851872027E-4	2.528537006583065E-4	-6.365608442138182E-6	-3.2047584682004526E-5	2.2723546135239303E-4	2.3747859813738614E-4	3.3657782478258014E-4	4.333644756115973E-4	3.5710062365978956E-4	4.051187715958804E-5	2.0348798716440797E-4	1.0681025014491752E-4	2.7057930128648877E-4	5.106563330627978E-4	1.4695149729959667E-4	2.9703869950026274E-4	1.5439478738699108E-4	4.414117138367146E-4	1.4123307482805103E-4	1.0751434456324205E-4	3.40986909577623E-4	3.4742505522444844E-4	4.371823160909116E-4	3.860888537019491E-4	1.9780252478085458E-4	4.05974336899817E-4	3.726242284756154E-4	3.8954097544774413E-4	2.6407401310279965E-4	2.1825566363986582E-4	1.6452632553409785E-4	6.323677371256053E-5	2.267990494146943E-4	-6.436732292058878E-6	6.124760693637654E-5	1.9140011863783002E-4	4.0207026177085936E-4	3.8023482193239033E-4	4.428020620252937E-4	2.782114897854626E-4	1.5486506163142622E-4	3.59444587957114E-4	1.6702423454262316E-4	2.729544648900628E-4
412.0	0.13931390643119812	0.1149025484919548	0.013928931206464767	0.015039739198982716	0.0231950543820858	0.01613135077059269	0.01343214139342308	0.017061326652765274	0.012196170166134834	0.012213999405503273	0.013176869601011276	0.010299965739250183	0.010939869098365307	0.013901912607252598	0.012408999726176262	0.016336476430296898	0.013038313947618008	0.014336942695081234	0.017024556174874306	0.016578493639826775	0.01321081817150116	0.012804976664483547	0.013205128721892834	0.010893935337662697	0.013238181360065937	0.01470176037400961	0.014461150392889977	0.010898743756115437	0.011774193495512009	0.008599919266998768	0.013495896011590958	0.010056878440082073	0.013476994819939137	0.011809734627604485	0.015505976043641567	0.015563840977847576	0.012022065930068493	0.010828505270183086	0.006931459065526724	0.00994120817631483	0.009546610526740551	0.011137901805341244	0.011501486413180828	0.013814895413815975	0.012721552513539791	0.014275521039962769	0.013018481433391571	0.013148397207260132	0.011988059617578983	0.014380166307091713	0.013950129970908165	0.013748389668762684	0.010640189982950687	0.012493119575083256	0.010703268460929394	0.012921052984893322	0.012214060872793198	0.01181663665920496	0.01316632516682148	0.013055525720119476
443.0	0.20210905373096466	0.18918009102344513	0.015707850456237793	0.016526073217391968	0.02419191412627697	0.01587238349020481	0.013636286370456219	0.018156390637159348	0.012835370376706123	0.012954029254615307	0.013134819455444813	0.011506066657602787	0.011473928578197956	0.014451618306338787	0.013661925680935383	0.016217803582549095	0.013449334539473057	0.014198345132172108	0.01600249856710434	0.016737453639507294	0.013943220488727093	0.012715575285255909	0.013330236077308655	0.012231015600264072	0.013296025805175304	0.014809186570346355	0.014862571842968464	0.011046639643609524	0.012319342233240604	0.00956124346703291	0.0132449334487319	0.011606144718825817	0.014016130939126015	0.01284297090023756	0.015865083783864975	0.016418088227510452	0.012958388775587082	0.012405792251229286	0.00861425418406725	0.010752287693321705	0.011589000932872295	0.011501343920826912	0.011732245795428753	0.014067371375858784	0.0140604292973876	0.015588796697556973	0.013773716054856777	0.013422444462776184	0.012111494317650795	0.015099046751856804	0.014328368939459324	0.01359917875379324	0.012208716943860054	0.013233745470643044	0.011357039213180542	0.012970520183444023	0.012294143438339233	0.01169439498335123	0.013320325873792171	0.013058433309197426
490.0	0.31684842705726624	0.3236147165298462	0.01953725889325142	0.019158868119120598	0.027141232043504715	0.016383836045861244	0.015719663351774216	0.020895937457680702	0.014317146502435207	0.013897201046347618	0.012712211348116398	0.01245410181581974	0.012274120002985	0.014289614744484425	0.01386730931699276	0.015337682329118252	0.014300856739282608	0.013544779270887375	0.015761174261569977	0.015441682189702988	0.01382533274590969	0.01298180315643549	0.014301024377346039	0.013471444137394428	0.014637541025876999	0.014255651272833347	0.01596408151090145	0.011616512201726437	0.013049501925706863	0.011649733409285545	0.013250855728983879	0.012680497020483017	0.014270029030740261	0.015318164601922035	0.015895066782832146	0.01649417355656624	0.01432011742144823	0.01330418698489666	0.011807928793132305	0.012164367362856865	0.013489214703440666	0.012648731470108032	0.01348966546356678	0.01435017492622137	0.015039187856018543	0.016292976215481758	0.014386958442628384	0.013635320588946342	0.012966608628630638	0.015188288874924183	0.01532508060336113	0.015004531480371952	0.014060745015740395	0.013029711320996284	0.014074002392590046	0.013996406458318233	0.013366450555622578	0.013614153489470482	0.013261616230010986	0.014270513318479061
510.0	0.40018394589424133	0.4200073480606079	0.02713143080472946	0.02652137354016304	0.037592921406030655	0.021779024973511696	0.020841844379901886	0.029800167307257652	0.019803935661911964	0.019683020189404488	0.018080320209264755	0.01747605949640274	0.017205623909831047	0.01945577561855316	0.01920800842344761	0.020182998850941658	0.019292758777737617	0.018804367631673813	0.020521661266684532	0.019996196031570435	0.01872875913977623	0.017836065962910652	0.019622493535280228	0.01888345368206501	0.020326683297753334	0.018677914515137672	0.021624241024255753	0.015942152589559555	0.01821010187268257	0.016888177022337914	0.01801753230392933	0.017354458570480347	0.019540918990969658	0.020657839253544807	0.02067069336771965	0.021430620923638344	0.019748983904719353	0.018360449001193047	0.01692768931388855	0.0172952301800251	0.018470101058483124	0.01805930957198143	0.01871386729180813	0.020285889506340027	0.020474892109632492	0.022038200870156288	0.019029930233955383	0.0178210586309433	0.017511986196041107	0.019608711823821068	0.019764449447393417	0.019840888679027557	0.019091114401817322	0.018184682354331017	0.019663777202367783	0.018969805911183357	0.018469227477908134	0.018962400034070015	0.018174083903431892	0.019520597532391548
560.0	0.41759106516838074	0.4351056218147278	0.031795378774404526	0.03209569677710533	0.04452541470527649	0.026075568050146103	0.025359587743878365	0.0350392609834671	0.024480480700731277	0.024201007559895515	0.02209492400288582	0.02215433679521084	0.021260762587189674	0.023833952844142914	0.023385269567370415	0.024850990623235703	0.024177325889468193	0.022395599633455276	0.025198208168148994	0.02491654083132744	0.023594003170728683	0.022310910746455193	0.024120770394802094	0.023436546325683594	0.024661995470523834	0.023441629484295845	0.025979839265346527	0.019149312749505043	0.0218607559800148	0.020587125793099403	0.02227759175002575	0.021610597148537636	0.023434672504663467	0.02580430544912815	0.025935765355825424	0.026526929810643196	0.024045104160904884	0.022896619513630867	0.02098400704562664	0.021056609228253365	0.02238575741648674	0.02152101695537567	0.022795967757701874	0.02369760163128376	0.024758460000157356	0.026441754773259163	0.023975864052772522	0.022047996520996094	0.021818049252033234	0.024314358830451965	0.024840468540787697	0.024682655930519104	0.024215951561927795	0.021905992180109024	0.023658474907279015	0.023225465789437294	0.022364189848303795	0.02286267653107643	0.022370249032974243	0.023812953382730484
620.0	0.43017664551734924	0.43155738711357117	0.035322368144989014	0.03605417162179947	0.05008644610643387	0.03048340603709221	0.030385755002498627	0.0400865338742733	0.028438864275813103	0.02755073830485344	0.02577178366482258	0.02606700360774994	0.025071723386645317	0.02860276773571968	0.026898236945271492	0.03033633343875408	0.028709858655929565	0.025456247851252556	0.031155316159129143	0.03135119751095772	0.028753986582159996	0.025713829323649406	0.028977058827877045	0.02788514830172062	0.030553063377738	0.029279127717018127	0.033220790326595306	0.022344019263982773	0.02455952763557434	0.022829663008451462	0.025503071025013924	0.024562397971749306	0.028282394632697105	0.03152668848633766	0.034012552350759506	0.03407559171319008	0.02975860796868801	0.026682687923312187	0.023806072771549225	0.023038730025291443	0.026583030819892883	0.024453697726130486	0.02605321630835533	0.02788427285850048	0.029791105538606644	0.03270169347524643	0.0280560664832592	0.026012729853391647	0.025334244593977928	0.03043387643992901	0.030317334458231926	0.02968432754278183	0.028193043544888496	0.025197220966219902	0.027727298438549042	0.027863062918186188	0.026552487164735794	0.02669357694685459	0.026412788778543472	0.028550151735544205
665.0	0.32214492559432983	0.3236430287361145	0.013152509927749634	0.014038187451660633	0.01910410262644291	0.010770845226943493	0.011323235929012299	0.015703439712524414	0.011534401215612888	0.011384944431483746	0.01108486857265234	0.011506715789437294	0.01065647043287754	0.01128199603408575	0.010944630950689316	0.011358390562236309	0.011387305334210396	0.009966145269572735	0.011622193269431591	0.011693643406033516	0.012017397210001945	0.010987401008605957	0.011886555701494217	0.011984719894826412	0.012487188912928104	0.011654266156256199	0.013123025186359882	0.008995691314339638	0.009969762526452541	0.010051928460597992	0.010339673608541489	0.01003674603998661	0.011007067747414112	0.01259357575327158	0.013029195368289948	0.012826185673475266	0.011932699009776115	0.011049308814108372	0.010648651048541069	0.009865429252386093	0.01059863343834877	0.010010440833866596	0.01053944043815136	0.011064749211072922	0.011599434539675713	0.012182995676994324	0.011112675070762634	0.009896324016153812	0.010225939564406872	0.011076071299612522	0.011388403363525867	0.011553746648132801	0.011817623861134052	0.01021918561309576	0.011378638446331024	0.010864008218050003	0.010765050537884235	0.010854724794626236	0.010562097653746605	0.01136712171137333
674.0	0.2691507339477539	0.2751126289367676	0.00830818247050047	0.009194707497954369	0.012075081467628479	0.007123650051653385	0.00737964641302824	0.010210059583187103	0.007880212739109993	0.007728757336735725	0.00735766626894474	0.007441232912242413	0.007286650128662586	0.007671058643609285	0.007170884869992733	0.0075073023326694965	0.007448244374245405	0.006596221588551998	0.007565121632069349	0.007720923982560635	0.007943493314087391	0.007019834592938423	0.007812783122062683	0.008058806881308556	0.008532441221177578	0.007539851125329733	0.008695573545992374	0.005752175580710173	0.006461675278842449	0.0064894878305494785	0.006589643657207489	0.006800604052841663	0.007297248113900423	0.008518711663782597	0.008734740316867828	0.00840765330940485	0.008012154139578342	0.007432702463120222	0.0070027634501457214	0.0063467505387961864	0.0069181425496935844	0.0068208989687263966	0.0069901240058243275	0.007332582026720047	0.007588660344481468	0.00811792816966772	0.007354161236435175	0.006531185936182737	0.0068811289966106415	0.007492659613490105	0.007518949452787638	0.007633093744516373	0.007752830162644386	0.006627732887864113	0.007373518776148558	0.007094170898199081	0.006999886594712734	0.007169527001678944	0.007000119891017675	0.00760284811258316
681.0	0.260730504989624	0.2674953043460846	0.008220124058425426	0.008661863394081593	0.011800253763794899	0.007064003497362137	0.007378029637038708	0.009887495078146458	0.00732890609651804	0.007247759960591793	0.007540712133049965	0.007522945292294025	0.006910049822181463	0.0073952642269432545	0.007042639423161745	0.007217173930257559	0.0071884081698954105	0.006427616346627474	0.00737721798941493	0.007534652017056942	0.007658405229449272	0.006924418266862631	0.007756250444799662	0.008017649874091148	0.008248819038271904	0.0070317029021680355	0.00833591353148222	0.005514193791896105	0.006572307087481022	0.006592127028852701	0.006414296571165323	0.006497082766145468	0.007306244224309921	0.0081815579906106	0.008171104826033115	0.008203190751373768	0.007778366096317768	0.007343174424022436	0.007181551773101091	0.006453569047152996	0.006984763313084841	0.006646863184869289	0.006849692203104496	0.006992012728005648	0.007493144832551479	0.007700120098888874	0.007281789090484381	0.006353089585900307	0.006502983160316944	0.007468927651643753	0.007188181392848492	0.007244450505822897	0.0076439655385911465	0.006513961590826511	0.007158643566071987	0.0070265657268464565	0.006750528234988451	0.0072716292925179005	0.006454808637499809	0.007513231597840786
